No,date,Fa1,Fa2,Fa3,Fa5,Fa6,Fa7,Formula Additive 1,Concentration Additive 1,Formula Additive 2,Concentration Additive 2,Formula Additive 3,Concentration Additive 3,Formula SAM 1,Concentration SAM 1,Formula SAM 2,Concentration SAM 2,Formula SAM 3,Concentration SAM 3,Spin Coating Speed SAM,Spin Coating Time SAM,Annealed Temperature SAM,Annealed Time SAM,Spin Coating Speed PVK 1,Spin Coating Time PVK 1,Spin Coating Speed PVK 2,Spin Coating Time PVK 2,Antisolvent Dropping Timing,Antisolvent Volume,Annealed Temperature PVK,Annealed Time PVK,Formula Passivator 1,Concentration Passivator 1,Formula Passivator 2,Concentration Passivator 2,Formula Passivator 3,Concentration Passivator 3,Formula Passivator 4,Concentration Passivator 4,Spin Coating Speed Passivator,Spin Coating Time Passivator,Passivator Dropping Timing,Passivator Volume,Annealed Temperature Passivator,Annealed Time Passivator,Voc,Voc_pred
37148,20250320,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,0.5,6,0.5,0,0.0,0,0.0,5000.0,33.0,11.0,100.0,100.0,7.0,1.12311,1.1283003
21407,20241221,0.1,0.0,0.9,2.8,0.2,1.5,2,3.5,3,12.0,0,0.0,14,0.0825,6,0.2475,0,0.0,0.0,0.0,0.0,0.0,1200,10,5000,30,8.0,200,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09651,1.101389
42109,20250424,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.188571429,6,0.125714286,3,0.015714286,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,1,2.5,0,0.0,4600.0,33.0,14.0,110.0,100.0,7.0,1.13272,1.1343173
11571,20241127,0.15,0.15,0.7,2.85,0.15,1.3,0,0.0,0,0.0,0,0.0,13,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,12.0,160,100,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0454,1.0494863
43325,20250522,0.05,0.05,0.9,3.0,0.0,1.65,2,15.0,8,2.0,0,0.0,10,0.188571429,6,0.125714286,3,0.015714286,3000.0,30.0,100.0,10.0,1000,5,5500,30,15.0,180,110,15,6,0.5,0,0.0,0,0.0,0,0.0,5000.0,30.0,8.0,100.0,100.0,5.0,1.14968,1.1405911
32367,20250310,0.05,0.15,0.8,3.0,0.0,1.53,2,10.0,5,0.5,0,0.0,10,0.2475,1,0.0825,0,0.0,0.0,0.0,0.0,0.0,950,8,4800,32,12.0,180,110,15,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07293,1.0781538
24387,20241231,0.05,0.16,0.79,2.9,0.1,1.73,6,0.72,1,2.3,0,0.0,11,0.188571429,11,0.141428571,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1068,1.0733956
24655,20241231,0.05,0.16,0.79,2.9,0.1,1.73,6,0.7,2,7.0,0,0.0,13,0.132,11,0.198,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08335,1.067227
1640,20240919,0.05,0.0475,0.9025,2.85,0.15,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,120,105,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0256,1.0233523
38090,20250326,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.18,6,0.12,1,0.03,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,8,1.0,0,0.0,0,0.0,0,0.0,4100.0,30.0,12.0,100.0,100.0,4.0,1.12664,1.125406
36082,20250313,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,15,5000,35,10.0,160,110,25,8,1.0,0,0.0,0,0.0,0,0.0,4000.0,30.0,10.0,100.0,100.0,3.0,1.13943,1.1257521
20331,20241219,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,5,0.8,0,0.0,9,0.2475,9,0.0825,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04176,1.0772724
3874,20240927,0.01,0.34,0.65,2.74,0.26,1.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,10.0,120,115,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0159,1.0175658
28773,20250218,0.1,0.0,0.9,2.8,0.2,1.5,2,4.0,3,12.0,0,0.0,9,0.132,6,0.198,0,0.0,0.0,0.0,0.0,0.0,1000,10,4800,35,6.0,190,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14191,1.0976932
38074,20250326,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.188571429,6,0.125714286,1,0.015714286,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,8,1.0,0,0.0,0,0.0,0,0.0,4100.0,30.0,12.0,100.0,100.0,5.0,1.1221,1.1255041
33071,20250110,0.1,0.0,0.9,2.8,0.2,1.5,2,3.5,3,12.0,0,0.0,10,0.11,6,0.22,0,0.0,0.0,0.0,0.0,0.0,1000,10,4700,30,8.0,200,115,30,9,2.0,0,0.0,0,0.0,0,0.0,4000.0,30.0,15.0,100.0,100.0,5.0,1.11732,1.1039573
38890,20250331,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.188571429,6,0.125714286,3,0.015714286,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,0,0.0,0,0.0,4000.0,30.0,10.0,100.0,90.0,5.0,1.13481,1.1344428
24699,20241231,0.05,0.16,0.79,2.9,0.1,1.73,6,0.7,2,7.0,0,0.0,11,0.198,11,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05303,1.0608501
39709,20250403,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,6,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,4,2.0,0,0.0,4900.0,31.0,9.0,120.0,100.0,5.0,1.13104,1.1350646
46070,20250611,0.05,0.05,0.9,3.0,0.0,1.5,2,14.6,5,0.517,0,0.0,7,0.33,0,0.0,0,0.0,5000.0,30.0,100.0,10.0,1000,10,5000,40,10.0,160,120,13,6,0.5,0,0.0,0,0.0,0,0.0,4900.0,30.0,8.0,130.0,110.0,3.0,1.14956,1.1298504
24834,20250102,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.5,0,0.0,10,0.11,6,0.22,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,10.0,200,110,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06455,1.0673391
24573,20241231,0.05,0.16,0.79,2.9,0.1,1.73,6,0.7,2,7.0,0,0.0,9,0.132,9,0.198,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0648,1.0744779
36114,20250313,0.05,0.095,0.855,3.0,0.0,1.63,2,14.6,5,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,200,110,25,9,1.4,0,0.0,0,0.0,0,0.0,4200.0,30.0,14.0,100.0,100.0,4.0,1.1225,1.1082133
19227,20241216,0.05,0.16,0.79,2.9,0.1,1.73,6,1.8,1,2.0,0,0.0,11,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08477,1.0749387
42330,20250425,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,2,1.0,10,0.165,6,0.11,6,0.055,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,0,0.0,0,0.0,5000.0,33.0,10.0,110.0,100.0,6.0,1.14871,1.1387258
44453,20250603,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,6,0.5,0,0.0,0,0.0,3000.0,30.0,100.0,10.0,1000,10,5000,40,10.0,160,110,25,8,1.0,0,0.0,0,0.0,0,0.0,4900.0,30.0,8.0,130.0,100.0,5.0,1.02548,1.0917151
29058,20250218,0.1,0.0,0.9,2.8,0.2,1.5,2,4.0,4,0.6,0,0.0,11,0.132,6,0.198,0,0.0,0.0,0.0,0.0,0.0,1150,12,4850,36,10.0,195,110,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08576,1.0828519
39894,20250407,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,6,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,12,2.0,2,1.0,0,0.0,5000.0,33.0,10.0,120.0,100.0,5.0,1.11246,1.1262877
41012,20250415,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,5,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,3,0.4,0,0.0,5100.0,31.0,7.0,130.0,100.0,5.0,1.10622,1.1282684
32823,20250312,0.05,0.15,0.8,3.0,0.0,1.53,2,10.0,5,0.5,0,0.0,10,0.2475,1,0.0825,0,0.0,0.0,0.0,0.0,0.0,1149,7,6167,26,5.0,219,100,10,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07606,1.0826854
1367,20240914,0.15,0.25,0.6,2.9,0.1,1.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,120,115,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0346,1.0334737
21607,20241221,0.1,0.0,0.9,2.8,0.2,1.5,2,3.5,3,12.0,0,0.0,14,0.2475,6,0.0825,0,0.0,0.0,0.0,0.0,0.0,1200,10,5000,30,8.0,200,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09447,1.1046296
22251,20241223,0.05,0.16,0.79,2.9,0.1,1.73,6,0.72,1,2.3,0,0.0,10,0.2475,10,0.0825,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05398,1.076552
33437,20250114,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,6,0.7,0,0.0,14,0.0825,6,0.2475,0,0.0,0.0,0.0,0.0,0.0,1000,15,5000,30,6.0,160,110,30,9,3.0,0,0.0,0,0.0,0,0.0,3000.0,30.0,7.0,110.0,100.0,12.0,1.12489,1.1105157
40466,20250409,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,2,1.0,10,0.188571429,6,0.125714286,3,0.015714286,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,3,0.4,0,0.0,4900.0,30.0,8.0,130.0,100.0,5.0,1.14112,1.1375724
26171,20250106,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,6,0.7,0,0.0,10,0.132,1,0.198,0,0.0,0.0,0.0,0.0,0.0,1000,12,5400,30,10.0,230,105,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07124,1.0845062
4951,20241009,0.08,0.22,0.7,2.55,0.45,1.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,900,10,5000,30,10.0,100,100,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0632,1.0530418
30873,20250225,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.2475,6,0.0825,0,0.0,0.0,0.0,0.0,0.0,1020,10,4900,35,10.0,180,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08454,1.1045347
2008,20240920,0.05,0.1,0.85,2.85,0.15,1.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,10.0,120,100,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0085,1.0199927
42041,20250424,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,5,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,4,2.0,0,0.0,4900.0,31.0,8.0,130.0,100.0,5.0,1.13686,1.1352814
30429,20250224,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,14,0.2475,1,0.0825,0,0.0,0.0,0.0,0.0,0.0,990,12,4950,40,10.0,180,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11156,1.1140124
29863,20250220,0.1,0.0,0.9,2.8,0.2,1.5,2,3.5,3,12.0,0,0.0,13,0.11,11,0.22,0,0.0,0.0,0.0,0.0,0.0,985,10,5008,30,6.0,161,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1266,1.1034763
13889,20241203,0.05,0.16,0.79,2.9,0.1,1.73,2,2.5,0,0.0,0,0.0,10,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0113,1.0239367
7854,20241119,0.1,0.2,0.7,2.75,0.25,1.38,0,0.0,0,0.0,0,0.0,10,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,950,10,5000,30,8.0,160,105,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0501,1.0594021
37542,20250321,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.165,6,0.11,6,0.055,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.4,0,0.0,0,0.0,0,0.0,5000.0,30.0,7.0,120.0,100.0,3.0,1.12795,1.130068
36125,20250313,0.08,0.1,0.82,3.0,0.0,1.65,2,10.0,5,0.5,0,0.0,10,0.2475,1,0.0825,0,0.0,0.0,0.0,0.0,0.0,1054,5,5197,25,7.0,213,100,22,8,1.2,0,0.0,0,0.0,0,0.0,3800.0,30.0,12.0,100.0,100.0,4.0,1.10558,1.1042972
41971,20250424,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,6,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,1,2.5,0,0.0,4100.0,30.0,12.0,100.0,100.0,4.0,1.13285,1.1356001
20971,20241220,0.05,0.1,0.85,3.0,0.0,1.73,1,2.0,5,1.0,0,0.0,10,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,15,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08588,1.0660827
38323,20250327,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,0,0.0,0,0.0,5000.0,33.0,11.0,100.0,100.0,7.0,1.13704,1.1285701
32635,20250312,0.08,0.1,0.82,3.0,0.0,1.65,2,10.0,5,0.5,0,0.0,10,0.198,1,0.132,0,0.0,0.0,0.0,0.0,0.0,1015,13,4759,28,11.0,190,105,18,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07437,1.077261
39775,20250407,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,5,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,12,2.0,2,1.0,0,0.0,4900.0,31.0,8.0,130.0,100.0,5.0,1.12655,1.1268238
38449,20250327,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,2,1.5,11,4.5,0,0.0,0,0.0,5000.0,33.0,11.0,100.0,100.0,7.0,1.12288,1.1035783
44371,20250603,0.05,0.05,0.9,3.0,0.0,1.6,2,15.0,8,2.0,0,0.0,7,0.5,0,0.0,0,0.0,3000.0,30.0,100.0,10.0,1000,5,5500,30,10.0,150,110,15,6,0.5,0,0.0,0,0.0,0,0.0,4900.0,30.0,8.0,130.0,100.0,5.0,1.11127,1.1136307
25662,20250105,0.05,0.16,0.79,2.9,0.1,1.73,6,0.72,1,2.3,0,0.0,10,0.11,6,0.22,0,0.0,0.0,0.0,0.0,0.0,1450,10,5900,28,12.0,270,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06782,1.067693
27831,20250113,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,6,0.7,0,0.0,14,0.0825,6,0.2475,0,0.0,0.0,0.0,0.0,0.0,1000,15,5000,30,6.0,180,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08557,1.0737425
39262,20250401,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,5,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,3,0.4,0,0.0,4900.0,31.0,14.0,120.0,100.0,5.0,1.13534,1.137088
49055,20250610,0.05,0.1,0.85,3.0,0.0,1.65,2,15.0,9,2.0,0,0.0,7,0.10375,2,0.415,0,0.0,3000.0,30.0,100.0,10.0,1000,5,5500,30,15.0,150,110,15,6,0.5,0,0.0,0,0.0,0,0.0,5000.0,30.0,6.0,70.0,100.0,5.0,1.13121,1.1427057
44281,20250529,0.05,0.05,0.9,3.0,0.0,1.6,2,15.0,8,2.0,0,0.0,8,0.5,0,0.0,0,0.0,3000.0,30.0,100.0,10.0,1000,5,5500,30,10.0,150,110,15,6,0.5,0,0.0,0,0.0,0,0.0,4900.0,30.0,8.0,130.0,100.0,5.0,1.09558,1.0945258
24749,20241231,0.05,0.16,0.79,2.9,0.1,1.73,6,0.7,2,7.0,0,0.0,11,0.084255319,6,0.245744681,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06454,1.0605332
42050,20250424,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,5,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,4,2.0,0,0.0,4100.0,30.0,12.0,100.0,100.0,4.0,1.13679,1.1360502
26844,20250108,0.05,0.16,0.79,2.9,0.1,1.73,6,0.72,1,2.3,0,0.0,10,0.198,11,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,10.0,200,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06607,1.079003
28509,20250217,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,6,0.7,0,0.0,10,0.132,6,0.198,0,0.0,0.0,0.0,0.0,0.0,1000,15,4800,30,6.0,170,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07287,1.0716583
36315,20250314,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,14,0.165,6,0.165,0,0.0,0.0,0.0,0.0,0.0,1000,10,4800,35,10.0,160,110,25,9,1.4,0,0.0,0,0.0,0,0.0,5000.0,30.0,14.0,120.0,100.0,5.0,1.11749,1.1176612
25991,20250106,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,6,0.7,0,0.0,14,0.165,6,0.165,0,0.0,0.0,0.0,0.0,0.0,1100,10,5000,30,5.0,170,100,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11451,1.0932351
24077,20241230,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,5,0.8,0,0.0,13,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07558,1.0695932
38222,20250326,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.18,6,0.12,4,0.03,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,14,4.5,0,0.0,0,0.0,0,0.0,4000.0,30.0,6.0,120.0,100.0,5.0,1.12471,1.1253566
14203,20241203,0.05,0.16,0.79,2.9,0.1,1.73,2,0.3,0,0.0,0,0.0,11,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99494,1.0146382
27006,20250108,0.1,0.0,0.9,2.8,0.2,1.5,2,3.5,3,12.0,0,0.0,9,0.132,6,0.198,0,0.0,0.0,0.0,0.0,0.0,1000,10,4700,30,8.0,200,115,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0948,1.0962201
29127,20250219,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.165,6,0.165,0,0.0,0.0,0.0,0.0,0.0,1000,10,4800,35,10.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11873,1.1161951
41726,20250423,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.188571429,6,0.125714286,3,0.015714286,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,0,0.0,0,0.0,5000.0,33.0,10.0,100.0,100.0,5.0,1.13963,1.1345606
5112,20241009,0.3,0.7,0.0,2.5,0.5,1.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,120,120,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1128,1.1063575
6965,20241024,0.05,0.15,0.8,2.9,0.1,1.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,25,15.0,120,100,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0295,1.0278493
38171,20250326,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.165,6,0.11,3,0.055,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,8,1.0,0,0.0,0,0.0,0,0.0,4100.0,30.0,12.0,100.0,100.0,4.0,1.11762,1.1272011
46027,20250611,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,8,0.5,0,0.0,0,0.0,3000.0,30.0,100.0,10.0,1000,10,5000,40,10.0,160,120,13,6,0.5,0,0.0,0,0.0,0,0.0,4900.0,30.0,8.0,130.0,110.0,3.0,1.0972,1.0960097
41094,20250415,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,1,0.25,10,0.188571429,6,0.125714286,3,0.015714286,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,3,0.4,0,0.0,4900.0,33.0,9.0,110.0,100.0,6.0,1.13482,1.1340891
16855,20241206,0.05,0.16,0.79,2.9,0.1,1.73,3,10.8,0,0.0,0,0.0,9,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0353,1.0404905
6195,20241019,0.05,0.15,0.8,2.95,0.05,1.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,10.0,120,100,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0358,1.0192096
36742,20250318,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.9,0,0.0,0,0.0,0,0.0,5000.0,30.0,10.0,100.0,100.0,5.0,1.12115,1.1240361
42397,20250425,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,2,1.0,10,0.188571429,6,0.125714286,3,0.015714286,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,3,0.4,0,0.0,5000.0,30.0,9.0,120.0,100.0,5.0,1.14319,1.1376345
20266,20241219,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,5,0.8,0,0.0,9,0.165,10,0.165,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0862,1.0771651
41386,20250417,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,1,0.75,10,0.198,5,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,0,0.0,0,0.0,4900.0,30.0,8.0,130.0,100.0,5.0,1.12938,1.137641
41161,20250415,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,2,0.25,10,0.188571429,6,0.125714286,3,0.015714286,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,0,0.0,0,0.0,5100.0,33.0,9.0,120.0,100.0,5.0,1.1338,1.1304866
