No,date,rank,Formula PVK,Concentration PVK,Formula Additive 1,Concentration Additive 1,Formula Additive 2,Concentration Additive 2,Formula Additive 3,Concentration Additive 3,Formula SAM 1,Concentration SAM 1,Formula SAM 2,Concentration SAM 2,Formula SAM 3,Concentration SAM 3,Spin Coating Speed SAM,Spin Coating Time SAM,Annealed Temperature SAM,Annealed Time SAM,Spin Coating Speed PVK 1,Spin Coating Time PVK 1,Spin Coating Speed PVK 2,Spin Coating Time PVK 2,Antisolvent Dropping Timing,Antisolvent Volume,Annealed Temperature PVK,Annealed Time PVK,Formula Passivator 1,Concentration Passivator 1,Formula Passivator 2,Concentration Passivator 2,Formula Passivator 3,Concentration Passivator 3,Formula Passivator 4,Concentration Passivator 4,Spin Coating Speed Passivator,Spin Coating Time Passivator,Passivator Dropping Timing,Passivator Volume,Annealed Temperature Passivator,Annealed Time Passivator,PCE,FF,Voc,Jsc,Product,Channel,From,upload_time
45041,20250605,119,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,MPA-CPA,0.5,,,,,4000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,110,25,3MTPAI,1.0,,,,,,,4000.0,30.0,8.0,130.0,100.0,10.0,22.1891,80.3646,1.08593,25.4258,656,CH1,20250605_合并结果.csv,
45049,20250605,119,Cs0.05MA0.1FA0.85PbI3.0,1.75,MACl,14.6,PEAI,0.517,,,MPA-CPA,0.5,,,,,4000.0,20.0,100.0,10.0,1000,10,5000,40,10,160,110,25,3MTPAI,1.0,,,,,,,4000.0,30.0,8.0,130.0,100.0,10.0,21.979,78.3137,1.09313,25.6742,658,CH1,20250605_合并结果.csv,
45064,20250605,119,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,MPA-CPA,0.5,,,,,4000.0,20.0,100.0,10.0,1000,10,5000,40,10,160,110,25,CF3-PEAI,1.0,,,,,,,4000.0,20.0,8.0,130.0,100.0,5.0,21.8768,79.7972,1.03626,26.4561,661,CH4,20250605_合并结果.csv,
45072,20250605,119,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,4PADCB,0.5,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,120,13,AGAD,0.5,,,,,,,5000.0,30.0,8.0,130.0,110.0,3.0,21.0217,78.2606,1.05848,25.3771,663,CH4,20250605_合并结果.csv,
45078,20250605,119,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,4PADCB,0.5,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,120,13,PEAI,1.0,,,,,,,4000.0,30.0,8.0,130.0,100.0,10.0,21.3873,77.3591,1.0796,25.6083,665,CH2,20250605_合并结果.csv,
45081,20250605,119,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,4PADCB,0.5,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,120,13,PDADI,0.5,,,,,,,3000.0,30.0,8.0,130.0,100.0,5.0,22.4671,81.7797,1.10485,24.8656,666,CH1,20250605_合并结果.csv,
45089,20250605,119,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,4PADCB,0.5,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,120,13,CF3-PEAI,1.0,,,,,,,4000.0,20.0,8.0,130.0,100.0,5.0,20.8892,77.8537,1.10477,24.2869,668,CH1,20250605_合并结果.csv,
45100,20250605,119,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,DMACPA,0.5,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,120,13,PEACl,1.0,,,,,,,5000.0,30.0,8.0,130.0,110.0,3.0,20.5864,78.1288,1.06156,24.8213,670,CH4,20250605_合并结果.csv,
45106,20250605,119,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,DMACPA,0.5,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,120,13,PEACl,1.0,,,,,,,4000.0,30.0,8.0,130.0,100.0,10.0,20.636,75.6622,1.0715,25.454,672,CH2,20250605_合并结果.csv,
45127,20250605,119,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,DMACPA,0.5,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,120,13,PEACl,1.0,,,,,,,3000.0,30.0,8.0,130.0,100.0,5.0,19.7989,75.2366,1.05937,24.8408,677,CH3,20250605_合并结果.csv,
45130,20250605,119,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.33,,,,,4000.0,20.0,120.0,10.0,1000,10,5000,40,10,160,120,13,PDADI,0.5,,,,,,,3000.0,30.0,8.0,130.0,100.0,5.0,23.1213,81.1678,1.13027,25.2026,678,CH2,20250605_合并结果.csv,
45137,20250605,119,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.33,,,,,4000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,120,13,AGAD,0.5,,,,,,,5000.0,30.0,8.0,130.0,110.0,3.0,22.4238,77.3038,1.12766,25.7234,680,CH1,20250605_合并结果.csv,
45145,20250605,119,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.33,,,,,4000.0,20.0,100.0,10.0,1000,10,5000,40,10,160,120,13,AGAD,0.5,,,,,,,5000.0,30.0,8.0,130.0,110.0,3.0,21.6256,76.1532,1.13631,24.991,682,CH1,20250605_合并结果.csv,
45154,20250605,119,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.33,,,,,4000.0,20.0,100.0,10.0,1000,10,5000,40,10,160,120,13,PEAI,1.0,,,,,,,4000.0,30.0,8.0,130.0,100.0,10.0,22.2576,78.4548,1.12622,25.1905,684,CH2,20250605_合并结果.csv,
45162,20250605,119,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.33,,,,,4000.0,20.0,100.0,10.0,1000,10,5000,40,10,160,120,13,PDADI,0.5,,,,,,,3000.0,30.0,8.0,130.0,100.0,5.0,22.3941,80.834,1.13044,24.5072,686,CH2,20250605_合并结果.csv,
45173,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,4PADCB,0.33,,,,,3000.0,30.0,100.0,10.0,1000,5,5500,30,10,150,110,15,PDADI,0.5,,,,,,,3000.0,30.0,8.0,130.0,100.0,5.0,20.412,71.9777,1.13162,25.0603,689,CH1,20250606_合并结果.csv,
45181,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,4PADCB,0.33,,,,,3000.0,30.0,100.0,10.0,1000,5,5500,30,10,150,110,15,CF3-PEAI,1.0,,,,,,,4000.0,20.0,8.0,130.0,100.0,5.0,20.8565,73.4793,1.11577,25.4391,691,CH1,20250606_合并结果.csv,
45185,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,4PADCB,0.33,,,,,4000.0,20.0,100.0,10.0,1000,5,5500,30,10,150,110,15,PDADI,0.5,,,,,,,3000.0,30.0,8.0,130.0,100.0,5.0,20.3779,74.2875,1.12809,24.3165,692,CH1,20250606_合并结果.csv,
45197,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,4PADCB,0.33,,,,,4000.0,20.0,100.0,10.0,1000,5,5500,30,10,150,110,15,CF3-PEAI,1.0,,,,,,,4000.0,20.0,8.0,130.0,100.0,5.0,20.1436,73.1056,1.11506,24.7108,695,CH1,20250606_合并结果.csv,
45204,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,CB-PA,0.33,,,,,5000.0,30.0,100.0,10.0,1000,5,5500,30,10,150,110,15,PDADI,0.5,,,,,,,3000.0,30.0,8.0,130.0,100.0,5.0,13.9542,57.0251,1.11848,21.8782,696,CH4,20250606_合并结果.csv,
45216,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,CB-PA,0.33,,,,,5000.0,30.0,100.0,10.0,1000,5,5500,30,10,150,110,15,PEAI,1.0,,,,,,,4000.0,20.0,8.0,130.0,100.0,5.0,16.432,60.0906,1.11256,24.5788,699,CH4,20250606_合并结果.csv,
45218,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,DMACPA,0.33,,,,,3000.0,30.0,100.0,10.0,1000,5,5500,30,10,150,110,15,PDADI,0.5,,,,,,,3000.0,30.0,8.0,130.0,100.0,5.0,21.06,73.9084,1.12991,25.2185,700,CH2,20250606_合并结果.csv,
45225,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,DMACPA,0.33,,,,,3000.0,30.0,100.0,10.0,1000,5,5500,30,10,150,110,15,PEAI,1.0,,,,,,,4000.0,30.0,8.0,130.0,100.0,10.0,21.5695,74.9764,1.13642,25.3149,702,CH1,20250606_合并结果.csv,
45233,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,DMACPA,0.33,,,,,3000.0,30.0,100.0,10.0,1000,5,5500,30,10,150,110,15,PEAI,1.0,,,,,,,4000.0,20.0,8.0,130.0,100.0,5.0,22.3158,74.9642,1.14295,26.0453,704,CH1,20250606_合并结果.csv,
45247,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,DMACPA,0.33,,,,,4000.0,20.0,120.0,10.0,1000,5,5500,30,10,150,110,15,PDADI,0.5,,,,,,,3000.0,30.0,8.0,130.0,100.0,5.0,21.5423,73.3573,1.14516,25.6439,707,CH3,20250606_合并结果.csv,
45256,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,DMACPA,0.33,,,,,4000.0,20.0,120.0,10.0,1000,5,5500,30,10,150,110,15,CF3-PEAI,1.0,,,,,,,4000.0,20.0,8.0,130.0,100.0,5.0,20.6168,72.5914,1.09796,25.8673,709,CH4,20250606_合并结果.csv,
45261,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,MPA-CPA,0.33,,,,,4000.0,30.0,100.0,10.0,1000,5,5500,30,10,150,110,15,PDADI,0.5,,,,,,,3000.0,30.0,8.0,130.0,100.0,5.0,21.5809,74.7053,1.12634,25.6476,711,CH1,20250606_合并结果.csv,
45265,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,MPA-CPA,0.33,,,,,4000.0,30.0,100.0,10.0,1000,5,5500,30,10,150,110,15,CF3-PEAI,1.0,,,,,,,4000.0,20.0,8.0,130.0,100.0,5.0,19.6538,73.2641,1.11698,24.0164,712,CH1,20250606_合并结果.csv,
45280,20250606,120,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,4PADCB,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,110,25,PDADI,0.5,,,,,,,3000.0,30.0,8.0,130.0,100.0,5.0,21.1331,75.4257,1.07753,26.0025,715,CH4,20250606_合并结果.csv,
45289,20250606,120,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,4PADCB,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,110,25,AGAD,0.5,,,,,,,5000.0,30.0,8.0,130.0,110.0,3.0,19.9582,75.1644,1.1139,23.8377,718,CH1,20250606_合并结果.csv,
45299,20250606,120,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,DMACPA,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,110,25,3MTPAI,1.0,,,,,,,4000.0,30.0,8.0,130.0,100.0,10.0,21.2405,77.3696,1.11266,24.6735,720,CH3,20250606_合并结果.csv,
45306,20250606,120,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,DMACPA,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,110,25,CF3-PEAI,1.0,,,,,,,4000.0,20.0,8.0,130.0,100.0,5.0,21.0899,76.2781,1.123,24.6205,722,CH2,20250606_合并结果.csv,
45319,20250606,120,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,DMACPA,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,110,25,PDADI,0.5,,,,,,,3000.0,30.0,8.0,130.0,100.0,5.0,22.1333,75.5322,1.11676,26.2394,725,CH3,20250606_合并结果.csv,
45329,20250606,120,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,DMACPA,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,110,25,AGAD,0.5,,,,,,,5000.0,30.0,8.0,130.0,110.0,3.0,21.5271,76.3845,1.13153,24.9066,728,CH1,20250606_合并结果.csv,
45341,20250606,120,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,CB-PA,0.33,,,,,4000.0,20.0,120.0,10.0,1000,10,5000,40,10,160,110,25,PDADI,0.5,,,,,,,3000.0,30.0,8.0,130.0,100.0,5.0,20.2897,73.9275,1.08654,25.2595,731,CH1,20250606_合并结果.csv,
45345,20250606,120,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,CB-PA,0.33,,,,,4000.0,20.0,120.0,10.0,1000,10,5000,40,10,160,110,25,3MTPAI,1.0,,,,,,,4000.0,30.0,8.0,130.0,100.0,10.0,20.1939,73.8081,1.12367,24.3487,732,CH1,20250606_合并结果.csv,
45360,20250606,120,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,CB-PA,0.33,,,,,4000.0,20.0,120.0,10.0,1000,10,5000,40,10,160,110,25,AGAD,0.5,,,,,,,5000.0,30.0,8.0,130.0,110.0,3.0,19.2916,71.318,1.02534,26.3815,735,CH4,20250606_合并结果.csv,
45370,20250606,120,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,MPA-CPA,0.33,,,,,4000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,110,25,PDADI,0.5,,,,,,,3000.0,30.0,8.0,130.0,100.0,5.0,20.7842,80.3846,1.08744,23.777,738,CH2,20250606_合并结果.csv,
45383,20250606,120,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,MPA-CPA,0.33,,,,,4000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,110,25,CF3-PEAI,1.0,,,,,,,4000.0,20.0,8.0,130.0,100.0,5.0,19.0904,75.5404,1.00647,25.1094,741,CH3,20250606_合并结果.csv,
45386,20250606,120,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,MPA-CPA,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,120,13,PDADI,0.5,,,,,,,5000.0,30.0,8.0,130.0,110.0,3.0,21.2094,76.6392,1.09386,25.2997,742,CH2,20250606_合并结果.csv,
45398,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,4PADCB,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,120,13,3MTPAI,1.0,,,,,,,4000.0,30.0,8.0,130.0,100.0,10.0,21.3305,76.0986,1.06348,26.357,745,CH2,20250606_合并结果.csv,
45415,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,4PADCB,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,120,13,CF3-PEAI,1.0,,,,,,,4000.0,20.0,8.0,130.0,100.0,5.0,21.009,76.3196,1.08207,25.4399,749,CH3,20250606_合并结果.csv,
45422,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,4PADCB,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,120,13,PEAI,1.0,,,,,,,4000.0,30.0,8.0,130.0,100.0,10.0,21.8854,80.2066,1.05926,25.7597,751,CH2,20250606_合并结果.csv,
45431,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,CB-PA,0.33,,,,,5000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,120,13,AGAD,0.5,,,,,,,5000.0,30.0,8.0,130.0,110.0,3.0,19.0411,73.0437,1.00129,26.0345,753,CH3,20250606_合并结果.csv,
45445,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,CB-PA,0.33,,,,,4000.0,20.0,100.0,10.0,1000,10,5000,40,10,160,120,13,PDADI,0.5,,,,,,,3000.0,30.0,8.0,130.0,100.0,5.0,22.2301,76.0156,1.1087,26.377,757,CH1,20250606_合并结果.csv,
45464,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,DMACPA,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,120,13,PEAI,1.0,,,,,,,4000.0,30.0,8.0,130.0,100.0,10.0,21.0709,75.5547,1.08356,25.7376,761,CH4,20250606_合并结果.csv,
45471,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,DMACPA,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,120,13,PDADI,0.5,,,,,,,3000.0,30.0,8.0,130.0,100.0,5.0,23.1789,77.771,1.11654,26.6931,763,CH3,20250606_合并结果.csv,
45478,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,MPA-CPA,0.33,,,,,4000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,120,13,PDADI,0.5,,,,,,,3000.0,30.0,8.0,130.0,100.0,5.0,20.277,79.1136,1.0653,24.059,765,CH2,20250606_合并结果.csv,
45484,20250606,120,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,MPA-CPA,0.33,,,,,4000.0,20.0,100.0,10.0,1000,10,5000,40,10,160,120,13,PDADI,0.5,,,,,,,3000.0,30.0,8.0,130.0,100.0,5.0,19.8084,79.6595,1.06521,23.3442,766,CH4,20250606_合并结果.csv,
45505,20250609,121,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,4PADCB,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,110,25,PDADI,0.5,,,,,,,5000.0,30.0,8.0,130.0,100.0,5.0,21.8951,75.0491,1.10678,26.3597,772,CH1,20250609_合并结果.csv,
45533,20250609,121,Cs0.05MA0.15FA0.8PbI3.0,1.73,MACl,15.0,m-F-PEACl,2.0,,,4PADCB,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,110,25,PDADI,0.5,,,,,,,5000.0,30.0,8.0,130.0,100.0,5.0,20.4654,72.7083,1.11053,25.3458,779,CH1,20250609_合并结果.csv,
45592,20250609,121,Cs0.05MA0.08FA0.87PbI3.0,1.6,MACl,9.45,PbCl2,38.9,,,4PADCB,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,110,25,PDADI,0.5,,,,,,,5000.0,30.0,8.0,130.0,100.0,5.0,21.5107,77.967,1.09651,25.1612,793,CH4,20250609_合并结果.csv,
45634,20250609,121,Cs0.05MA0.08FA0.87PbI3.0,1.6,m-F-PEAI,2.0,PEAI,1.0,,,4PADCB,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,110,25,PDADI,0.5,,,,,,,5000.0,30.0,8.0,130.0,100.0,5.0,22.0635,75.1092,1.11528,26.339,804,CH2,20250609_合并结果.csv,
45681,20250609,121,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,14.6,PEAI,0.517,,,4PADCB,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,110,25,PDADI,0.5,,,,,,,5000.0,30.0,8.0,130.0,100.0,5.0,22.4571,76.6933,1.11159,26.3423,816,CH1,20250609_合并结果.csv,
45711,20250609,121,Cs0.05MA0.05FA0.9PbI3.0,1.5,MACl,12.7,PbCl2,20.8,,,4PADCB,0.33,,,,,3000.0,30.0,100.0,10.0,1000,5,5500,30,10,150,110,15,PDADI,0.5,,,,,,,5000.0,30.0,8.0,130.0,100.0,5.0,23.6531,80.347,1.10673,26.5996,823,CH3,20250609_合并结果.csv,
45765,20250609,121,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,4PADCB,0.33,,,,,3000.0,30.0,100.0,10.0,1000,5,5500,30,10,150,110,15,PDADI,0.5,,,,,,,5000.0,30.0,8.0,130.0,100.0,5.0,16.9432,62.0741,1.08135,25.2417,837,CH1,20250609_合并结果.csv,
45783,20250609,121,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,15.0,m-F-PEACl,2.0,,,4PADCB,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,120,13,PDADI,0.5,,,,,,,5000.0,30.0,8.0,130.0,100.0,5.0,22.286,77.3611,1.16594,24.7077,841,CH3,20250609_合并结果.csv,
45816,20250611,122,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,4PADCB,0.33,,,,,3000.0,30.0,100.0,10.0,1000,5,5500,30,10,150,110,15,PDADI,0.5,,,,,,,4900.0,30.0,8.0,130.0,100.0,5.0,22.527,78.5401,1.16738,24.5696,849,CH4,20250611_合并结果.csv,
45822,20250611,122,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,4PADCB,0.33,,,,,3000.0,30.0,100.0,10.0,1000,5,5500,30,10,150,110,15,PDADI,0.5,,,,,,,4900.0,20.0,8.0,130.0,100.0,5.0,21.8311,77.9834,1.16589,24.0112,851,CH2,20250611_合并结果.csv,
45830,20250611,122,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,4PADCB,0.33,,,,,4000.0,20.0,100.0,10.0,1000,5,5500,30,10,150,110,15,PDADI,0.5,,,,,,,4900.0,30.0,8.0,130.0,100.0,5.0,22.2868,78.4736,1.17157,24.2414,853,CH2,20250611_合并结果.csv,
45840,20250611,122,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,4PADCB,0.33,,,,,4000.0,20.0,100.0,10.0,1000,5,5500,30,10,150,110,15,PDADI,0.5,,,,,,,4900.0,20.0,8.0,130.0,100.0,5.0,23.0298,81.8383,1.16534,24.1479,855,CH4,20250611_合并结果.csv,
45854,20250611,122,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,DMACPA,0.33,,,,,5000.0,30.0,100.0,10.0,1000,5,5500,30,10,150,110,15,PDADI,0.5,,,,,,,4900.0,20.0,8.0,130.0,100.0,5.0,23.2352,78.9779,1.17715,24.9924,859,CH2,20250611_合并结果.csv,
45861,20250611,122,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,DMACPA,0.33,,,,,3000.0,30.0,100.0,10.0,1000,5,5500,30,10,150,110,15,PDADI,0.5,,,,,,,4900.0,30.0,8.0,130.0,100.0,5.0,22.6876,78.7811,1.1755,24.4987,861,CH1,20250611_合并结果.csv,
45872,20250611,122,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,DMACPA,0.33,,,,,3000.0,30.0,100.0,10.0,1000,5,5500,30,10,150,110,15,PDADI,0.5,,,,,,,4900.0,30.0,8.0,130.0,100.0,10.0,23.3861,80.6091,1.16436,24.9164,863,CH4,20250611_合并结果.csv,
45880,20250611,122,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,CB-PA,0.5,,,,,3000.0,30.0,100.0,10.0,1000,5,5500,30,10,150,110,15,PDADI,0.5,,,,,,,4900.0,20.0,8.0,130.0,100.0,5.0,18.4046,70.7104,1.16221,22.3955,865,CH4,20250611_合并结果.csv,
45885,20250611,122,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,CB-PA,0.5,,,,,4000.0,20.0,120.0,10.0,1000,5,5500,30,10,150,110,15,PDADI,0.5,,,,,,,4900.0,30.0,8.0,130.0,100.0,5.0,19.9845,74.4591,1.152,23.2983,867,CH1,20250611_合并结果.csv,
45896,20250611,122,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,CB-PA,0.5,,,,,4000.0,20.0,120.0,10.0,1000,5,5500,30,10,150,110,15,PDADI,0.5,,,,,,,4900.0,20.0,8.0,130.0,100.0,5.0,19.2905,71.2173,1.16117,23.3273,869,CH4,20250611_合并结果.csv,
45901,20250611,122,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,MPA-CPA,0.5,,,,,4000.0,30.0,100.0,10.0,1000,5,5500,30,10,150,110,15,PDADI,0.5,,,,,,,4900.0,30.0,8.0,130.0,100.0,5.0,23.793,82.0671,1.16096,24.9725,871,CH1,20250611_合并结果.csv,
45912,20250611,122,Cs0.05MA0.05FA0.9PbI3.0,1.6,MACl,14.6,PEAI,0.517,,,MPA-CPA,0.5,,,,,4000.0,30.0,100.0,10.0,1000,5,5500,30,10,150,110,15,PDADI,0.5,,,,,,,4900.0,20.0,8.0,130.0,100.0,5.0,23.5087,82.7224,1.14914,24.7304,873,CH4,20250611_合并结果.csv,
45931,20250611,122,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,4PADCB,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,110,25,PDADI,0.5,,,,,,,4900.0,30.0,8.0,130.0,110.0,3.0,23.1625,82.0669,1.13449,24.878,878,CH3,20250611_合并结果.csv,
45939,20250611,122,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,4PADCB,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,110,25,PDADI,0.5,,,,,,,4900.0,30.0,8.0,130.0,100.0,10.0,22.5628,80.9631,1.13353,24.5852,880,CH3,20250611_合并结果.csv,
45951,20250611,122,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,DMACPA,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,110,25,PDADI,0.5,,,,,,,4900.0,20.0,8.0,130.0,100.0,5.0,24.4326,81.3121,1.1529,26.0629,883,CH3,20250611_合并结果.csv,
45959,20250611,122,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,DMACPA,0.33,,,,,3000.0,30.0,100.0,10.0,1000,10,5000,40,10,160,110,25,PDADI,0.5,,,,,,,4900.0,30.0,8.0,130.0,100.0,5.0,23.6748,78.9884,1.14832,26.1012,885,CH3,20250611_合并结果.csv,
